category,datetime,headline,id,image,related,source,summary,url
company,1729839120,Union Pacific price target lowered to $255 from $260 at Susquehanna,130736251,,UNP,TipRanks,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=d017e519fbc7b7b437f2e2e044d2b62eb10c25dae09afade041b6c12ee454b9b
company,1729839060,"Analysts Offer Insights on Industrial Goods Companies: Union Pacific (UNP), Air Canada (OtherACDVF) and Carpenter Technology (CRS)",130736253,,UNP,TipRanks,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=89df6e2ff9a2fec08d984cf173a32ec967dfb01dd8651ca917d828aed7a810da
company,1729839060,Union Pacific (UNP) Receives a Buy from Stifel Nicolaus,130736252,,UNP,TipRanks,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=c410dbf09e89d9c65982fc4f95e40bd24a5f1cc0e7ac186f8b4f66c472da43cd
company,1729838760,"Union Pacific price target lowered by $5 at Susquehanna, here's why",130736254,,UNP,Thefly.com,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=f1f8db9fe7e8117136d4df33c9442be608e073c0592752e9342d91009cfd1cd0
company,1729838640,"Analysts Conflicted on These Industrial Goods Names: Knight Transportation (KNX), Union Pacific (UNP) and Lindsay (LNN)",130732680,,UNP,TipRanks,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=eeadbaad30f614eb0e1daa00fb0c3008ac33bc078c7d10875bf44e7da0c45d4f
company,1729838160,Union Pacific price target lowered to $260 from $270 at Baird,130736256,,UNP,TipRanks,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=f6dc3b0ddda20c5cb8953514c5de0580e10b5ab32d08a3aa05048f1709f66e0e
company,1729838040,"Union Pacific price target lowered by $10 at Baird, here's why",130736257,,UNP,Thefly.com,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=6249629759ae816c8f810ede24ddb66c39d518917cf747ed3d024dd8f878b475
company,1729837320,Wells Fargo Reaffirms Their Buy Rating on Union Pacific (UNP),130736259,,UNP,TipRanks,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=72b3d119c61f6023a93b7121db11ad4c94636a4a17a5d23fbd91fd8bc9366e91
company,1729836060,Union Pacific price target lowered to $275 from $280 at Barclays,130736260,,UNP,TipRanks,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=d271145a1bc97c3d93e6021a52e28586be75f45a5dec7acb7e8d1836b8e73fce
company,1729835940,"Union Pacific price target lowered by $5 at Barclays, here's why",130736261,,UNP,Thefly.com,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=9d3845111989f2a6f61d33cca43f12fca54815cabdc57f8c6377e987ddb885da
company,1729835700,Union Pacific’s Resilience and Margin Potential Justify Buy Rating,130736262,,UNP,TipRanks,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=7f3abd4cff3e8abfa1ec13c468e21f27407c6ca7c9fad6af10e9acf6bb0cb4c1
company,1729835100,"Analysts Are Bullish on These Industrial Goods Stocks: Honeywell International (HON), Knight Transportation (KNX)",130723853,,UNP,TipRanks,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=7ebe236bf649aad5a481824d86ffcf9f75b802d46ea4cfcd10bf8d96fb27aae1
company,1729834140,Union Pacific’s Stock: Hold Rating Amid Operational Efficiency and Earnings Growth Concerns,130736264,,UNP,TipRanks,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=9712cc3893a5c6a1e9f1d5379902ac763bc1e28e8ea8f193873c41dd5f69812d
company,1729832867,Decoding Union Pacific Corp (UNP): A Strategic SWOT Insight,130739976,https://media.zenfs.com/en/us.finance.gurufocus/4ba4593e38fbab45bdb24d44ff327573,UNP,Yahoo,Insightful Analysis of Union Pacific Corp's Financial Health and Strategic Position,https://finnhub.io/api/news?id=cc64a7e341bc6a1e8c6da3c6ab1afc38d1c7725f285bf26d9cbb4de390c8054a
company,1729821240,Tesla To Rally Over 21%? Here Are 10 Top Analyst Forecasts For Friday,130730493,,UNP,Benzinga,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=c2e9a21c5393e85307e62065354e2f6690e95a544496c5fc2656f74579bf15d7
